concept_id	concept_synonym_name	language_concept_id
41921738	辰北街道	4182948
41921740	白银区	4182948
41921741	དཔལ་ཡུལ་རྫོང་ / 白玉县 / Baiyü	4182948
41921742	保德县 (Baode)	4182948
41921743	白云区	4182948
41921744	宝坻区 (Baodi)	4182948
41921745	宝丰县 (Baofeng)	4182948
41921746	白云区 / Baiyun	4182948
41921747	巴马瑶族自治县 / Bama	4182948
41921748	巴南区	4182948
41921749	དཔལ་འབར་རྫོང 边坝县 Banbar	4182948
41921750	པད་མ་རྫོང་ 班玛县	4182948
41921751	宝安区	4182948
41921752	北关区 (Beiguan)	4182948
41921753	北湖区	4182948
41921754	保靖县	4182948
41921755	保康县 (Baokang)	4182948
41921756	宝清县 (Baoqing)	4182948
41921757	宝山区 (Baoshan)	4182948
41921758	宝山区 (Baoshan)	4182948
41921759	宝塔区 (Baota)	4182948
41921760	保亭黎族苗族自治县 / Baoting	4182948
41921761	碑林区 (Beilin)	4182948
41921762	南岳区 (Nanyue)	4182948
41921763	南漳县 (Nanzhang)	4182948
41921764	宝兴县 / Baoxing	4182948
41921766	宝应县 (Baoying)	4182948
41921767	སྦྲ་ཆེན་རྫོང་ / 巴青县 / Baqên	4182948
41921768	博兴县 (Boxing)	4182948
41921769	灞桥区 (Baqiao)	4182948
41921770	འབར་ཁམས་རྫོང་ / 马尔康市 / Barkam	4182948
41921771	巴里坤哈萨克自治县	4182948
41921772	འབའ་ཐང་རྫོང་ 巴塘县	4182948
41921773	དཔའ་ཤོད་རྫོང་ / 八宿县 / Baxoi	4182948
41921774	巴彦县 (Bayan)	4182948
41921775	白云鄂博矿区	4182948
41921776	བྲག་ཡིབ་གྲོང་ཆུས་ / 巴宜区 / Bayi	4182948
41921777	鲅鱼圈区 (Bayuquan)	4182948
41921779	霸州市 (Bazhou)	4182948
41921780	巴州区 / Bazhou	4182948
41921781	北安市	4182948
41921782	北碚区	4182948
41921783	北辰区 (Beichen)	4182948
41921785	北川羌族自治县 / Beichuan	4182948
41921786	北戴河区 (Beidaihe)	4182948
41921787	北林区 (Beilin)	4182948
41921788	北流市 (Beiliu)	4182948
41921789	北仑区 (Beilun)	4182948
41921790	刘家堡街道	4182948
41921791	北票市 / Beipiao	4182948
41921792	北塔区 (Beita)	4182948
41921794	北镇市 / Beizhen	4182948
41921795	蚌山区 (Bengshan)	4182948
41921796	本溪满族自治县 / Benxi	4182948
41921797	乌东路街道	4182948
41921798	碧江区	4182948
41921799	益民街道	4182948
41921800	银宝湖乡	4182948
41921801	滨城区 (Bincheng)	4182948
41921802	宾川县 (Binchuan)	4182948
41921803	宾县 (Bin)	4182948
41921804	东马坊街道	4182948
41921805	彬县 (Bin)	4182948
41921806	滨海县 (Binhai)	4182948
41921807	滨海新区	4182948
41921808	滨湖区 (Binhu)	4182948
41921809	滨江区 (Binjiang)	4182948
41921810	宾阳县 Binyang	4182948
41921811	འབྲི་རུ་རྫོང་ / 比如县 / Biru	4182948
41921812	布拖县 / Butuo	4182948
41921813	璧山区	4182948
41921814	蔡甸区	4182948
41921815	沧县	4182948
41921816	苍南县 (Cangnan)	4182948
41921817	仓山区 (Cangshan)	4182948
41921818	苍梧县 / Cangwu	4182948
41921819	苍溪县 / Cangxi	4182948
41921820	沧源佤族自治县 (Cangyuan)	4182948
41921821	泌阳县 (Biyang)	4182948
41921822	曹县 (Cao)	4182948
41921823	曹妃甸区	4182948
41921824	册亨县 / Ceheng	4182948
41921825	碾子山区 (Nianzishan)	4182948
41921826	尼勒克县	4182948
41921827	博爱县 (Bo'ai)	4182948
41921828	博白县 / Bobai	4182948
41921829	Бортал 博乐市 بۆرتالا	4182948
41921830	勃利县 (Boli)	4182948
41921831	长城区 (Changcheng)	4182948
41921832	长岛县 (Changdao)	4182948
41921833	长丰县 (Changfeng)	4182948
41921834	北區 North District	4182948
41921835	博罗县 (Boluo)	4182948
41921836	སྤོ་མེས་རྫོང་ / 波密县 / Bomê	4182948
41921837	གཉན་རོང་རྫོང་ / 聂荣县 / Nyainrong	4182948
41921838	གཉའ་ལམ་རྫོང་ / 聂拉木县 / Nyalam	4182948
41921840	博山区 (Boshan)	4182948
41921841	泊头市	4182948
41921842	长葛市 (Changge)	4182948
41921843	长海县 / Changhai	4182948
41921844	昌江区 (Changjiang)	4182948
41921845	昌江黎族自治县 / Changjiang	4182948
41921846	昌吉市	4182948
41921847	长乐市 (Changle)	4182948
41921848	东门街道	4182948
41921850	博望区 (Bowang)	4182948
41921852	博野县 (Boye)	4182948
41921853	播州区	4182948
41921854	རྩ་མདའ་རྫོང་ / 普兰县 / Burang	4182948
41921855	布尔津县	4182948
41921856	长治县 (Changzhi)	4182948
41921857	岑巩县 / Cengong	4182948
41921858	中西區 Central and Western District	4182948
41921859	东门街道	4182948
41921861	岑溪市 / Cenxi	4182948
41921862	东南街街道	4182948
41921863	东南街道	4182948
41921865	禅城区 (Chancheng)	4182948
41921866	长安区 (Chang'an)	4182948
41921867	长安区	4182948
41921868	长白朝鲜族自治县	4182948
41921869	昌乐县 (Changle)	4182948
41921870	昌黎县 (Changli)	4182948
41921871	成安县 (Cheng'an)	4182948
41921872	长岭县 / Changling	4182948
41921873	城北区	4182948
41921874	东南镇	4182948
41921875	常宁市 (Changning)	4182948
41921877	长宁县 / Changning	4182948
41921878	昌宁县 (Changning)	4182948
41921879	大赵峪街道	4182948
41921880	长宁区	4182948
41921881	昌平区	4182948
41921882	大众街街道	4182948
41921883	长清区	4182948
41921884	长沙县	4182948
41921885	常山县 (Changshan)	4182948
41921886	双桥区 (Shuangqiao)	4182948
41921887	长寿区 (Changshou)	4182948
41921888	常熟市 (Changshu)	4182948
41921889	澄江县 (Chengjiang)	4182948
41921890	长顺县	4182948
41921891	城区 (Chengqu)	4182948
41921892	长泰县 (Changtai)	4182948
41921893	和平街道	4182948
41921894	长汀县 (Changting)	4182948
41921895	昌图县 / Changtu	4182948
41921896	双清区 (Shuangqing)	4182948
41921897	长武县 (Changwu)	4182948
41921898	长兴县 (Changxing)	4182948
41921899	长阳土家族自治县 (Changyang)	4182948
41921901	昌邑市 (Changyi)	4182948
41921902	昌邑区 / Changyi	4182948
41921903	长垣县 (Changyuan)	4182948
41921904	蓬江区 (Pengjiang)	4182948
41921905	长洲区 / Changzhou	4182948
41921906	瀍河区 (Chanhe)	4182948
41921907	城区 (Chengqu)	4182948
41921908	蓬莱市 (Penglai)	4182948
41921909	潮安区	4182948
41921910	城子河区 (Chengzihe)	4182948
41921911	辰溪县 (Chenxi)	4182948
41921912	赤壁市 (Chibi)	4182948
41921913	赤城县 (Chicheng)	4182948
41921914	双塔区 / Shuangta	4182948
41921915	双阳区 (Shuangyang)	4182948
41921916	巢湖市 (Chaohu)	4182948
41921917	舒城县 (Shucheng)	4182948
41921918	疏附县	4182948
41921919	水城县	4182948
41921920	中街街道	4182948
41921921	潮南区	4182948
41921922	樊村镇	4182948
41921923	朝天区 / Chaotian	4182948
41921924	朝阳县 / Chaoyang	4182948
41921925	朝阳区 (Chaoyang)	4182948
41921926	潮阳区	4182948
41921927	朝阳区 / Chaoyang	4182948
41921928	察布查尔锡伯自治县	4182948
41921929	陈仓区 (Chengcang)	4182948
41921930	房石镇	4182948
41921931	城步苗族自治县	4182948
41921932	永祥街道	4182948
41921933	澄城县 (Chengcheng)	4182948
41921934	成县	4182948
41921935	承德县 (Chengde)	4182948
41921937	城东区	4182948
41921938	呈贡区 (Chenggong)	4182948
41921939	城关区	4182948
41921941	ཁྲིན་ཀོན་ཆུས་ / 城关区 / Chengguan	4182948
41921942	城固县 (Chenggu)	4182948
41921943	澄海区	4182948
41921944	成华区 (Chenghua)	4182948
41921945	昆都仑区	4182948
41921946	城口县	4182948
41921947	澄迈县 / Chengmai	4182948
41921950	城区 (Chengqu)	4182948
41921951	城区	4182948
41921955	城区 (Chengqu)	4182948
41921956	崇川区 (Chongchuan)	4182948
41921957	成武县 (Chengwu)	4182948
41921958	城厢区 (Chengxiang)	4182948
41921959	崇礼区	4182948
41921960	崇明区	4182948
41921962	城西区	4182948
41921963	城阳区 (Chengyang)	4182948
41921964	城中区	4182948
41921965	城中区 (Chengzhong)	4182948
41921966	崇仁县 (Chongren)	4182948
41921967	崇信县	4182948
41921968	崇阳县 (Chongyang)	4182948
41921969	赤坎区 (Chikan)	4182948
41921970	ཁྲི་འདུ་རྫོང་། 称多县	4182948
41921971	红桥区 (Hongqiao)	4182948
41921972	红旗区 (Hongqi)	4182948
41921973	洪山区 (Hongshan)	4182948
41921974	茌平县 (Chiping)	4182948
41921975	红山乡	4182948
41921977	策勒县	4182948
41921978	赤水市 Chishui	4182948
41921979	崇义县 (Chongyi)	4182948
41921980	红山区	4182948
41921981	崇州市 / Chongzhou	4182948
41921982	川汇区 (Chuanhui)	4182948
41921983	平房区 (Pingfang)	4182948
41921984	平谷区 / Pinggu	4182948
41921985	船山区 / Chuanshan	4182948
41921986	船营区 / Chuanying	4182948
41921987	淳安县 (Chun'an)	4182948
41921988	淳化县 (Chunhua)	4182948
41921989	楚雄市 (Chuxiong)	4182948
41921990	化客头街道	4182948
41921991	磁县 (Ci)	4182948
41921992	慈利县	4182948
41921993	顺河回族区 (Shunhe)	4182948
41921995	慈溪市 (Cixi)	4182948
41921996	མཚོ་སམད་རྫོང / 措美县 / Comai	4182948
41921997	མཚོ་སྣ་རྫོང་ / 错那县 / Cona	4182948
41922000	从化区 (Conghua)	4182948
41922001	从江县	4182948
41922002	宏伟区 (Hongwei)	4182948
41922005	丛台区	4182948
41922006	མཚོ་ཆེན་རྫོང / 措勤县 / Coqen	4182948
41922007	大安区 / Da'an	4182948
41922008	翠峦区 (Cuiluan)	4182948
41922009	翠屏区 / Cuiping	4182948
41922010	大安市 / Da'an	4182948
41922011	达坂城区 داۋانچىڭ رايونى	4182948
41922012	东阿县	4182948
41922013	大安区 / Da'an	4182948
41922014	东方市 / Dongfang	4182948
41922015	东丰县 / Dongfeng	4182948
41922018	大埔县 (Dabu)	4182948
41922019	大厂回族自治县 (Dachang)	4182948
41922020	达川区 / Dachuan	4182948
41922021	大东区 (Dadong)	4182948
41922023	大渡口区	4182948
41922024	大方县	4182948
41922025	大丰市 (Dafeng)	4182948
41922026	大关县	4182948
41922027	大观区 (Daguan)	4182948
41922028	陵城街道	4182948
41922029	达孜区	4182948
41922030	大化瑶族自治县 / Dahua	4182948
41922031	大城县 (Daicheng)	4182948
41922032	回龙乡	4182948
41922033	代县 (Dai)	4182948
41922034	带岭区 (Dailing)	4182948
41922035	岱山县 (Daishan)	4182948
41922036	岱岳区 (Daiyue)	4182948
41922037	达拉特旗	4182948
41922038	大理市 (Dali)	4182948
41922039	大荔县 (Dali)	4182948
41922041	大名县 (Daming)	4182948
41922042	འདམ་གཞུང་རྫོང / 当雄县 / Damxung	4182948
41922043	郸城县 (Dancheng)	4182948
41922045	རོང་བྲག་རྫོང་ / 丹巴县 / Danba	4182948
41922047	丹凤县 (Danfeng)	4182948
41922049	当涂县 (Dangtu)	4182948
41922050	当阳市	4182948
41922051	大宁县 (Daning)	4182948
41922052	丹棱县 / Danleng	4182948
41922053	丹徒区 (Dantu)	4182948
41922054	丹阳市 (Danyang)	4182948
41922055	丹江口市	4182948
41922056	大兴区 / Daxing	4182948
41922057	大亚湾经济技术开发区	4182948
41922058	大姚县 (Dayao)	4182948
41922059	丹寨县 / Danzhai	4182948
41922060	འདབ་པ་རྫོང་ 稻城县	4182948
41922061	大冶市	4182948
41922062	东风区 (Dongfeng)	4182948
41922063	东港市 / Donggang	4182948
41922064	东港区 (Donggang)	4182948
41922065	东光县	4182948
41922067	道县 (Dao)	4182948
41922068	德江县 / Dejiang	4182948
41922069	གཏེར་ལེན་ཁ་གྲོང་ཁྱེར། дзлхий 德令哈市	4182948
41922070	东西湖区	4182948
41922071	东兴市 / Dongxing	4182948
41922073	道里区	4182948
41922074	道外区 (Daowai)	4182948
41922075	登封市 (Dengfeng)	4182948
41922077	道真仡佬族苗族自治县 / Daozhen	4182948
41922078	调兵山市 / Diaobingshan	4182948
41922080	ཚྭ་འདམ་ཆེ་བའི་ སྲིད་འཛིན་ཨུ་ཡོན་ལྷན་ཁང་། / 大柴旦行政区 / Da Qaidam	4182948
41922081	达尔罕茂明安联合旗	4182948
41922082	དར་ལག་རྫོང 达日县	4182948
41922083	大石桥市 / Dashiqiao	4182948
41922085	大田县 (Datian)	4182948
41922086	滴道区 (Didao)	4182948
41922087	大同县 (Datong)	4182948
41922088	鼎湖区 (Dinghu)	4182948
41922089	端州区 (Duanzhou)	4182948
41922090	都昌县 (Duchang)	4182948
41922091	大同区 (Datong)	4182948
41922093	གསེར་ཁོག་ 大通回族土族自治县	4182948
41922094	矿区	4182948
41922095	大洼区	4182948
41922099	大悟县	4182948
41922100	རྟ་འུ་རྫོང་ / 道孚县 / Dawu	4182948
41922101	林家崖街道	4182948
41922102	大武口区	4182948
41922103	大祥区	4182948
41922104	大新县	4182948
41922105	大邑县 / Dayi	4182948
41922106	ཏུའུ་ལན་རྫོང་ 都兰县	4182948
41922107	大英县 / Daying	4182948
41922108	敦煌市	4182948
41922109	掇刀区 (Duodao)	4182948
41922110	大余县 (Dayu)	4182948
41922111	大竹县 / Dazhu	4182948
41922112	红星区 (Hongxing)	4182948
41922113	大足区	4182948
41922114	德安县 (De'an)	4182948
41922115	རྔ་བ་རྫོང་ / 红原县 / Hongyuan	4182948
41922116	德保县 / Debao	4182948
41922117	科尔沁左翼后旗	4182948
41922118	科尔沁右翼前旗	4182948
41922119	科尔沁右翼中旗 (Horqin Right Middle Banner)	4182948
41922121	德昌县 / Dechang	4182948
41922122	德城区 (Decheng)	4182948
41922123	སྡེ་དགེ་རྫོང་ 德格县	4182948
41922124	莲湖区 (Lianhu)	4182948
41922125	德化县	4182948
41922126	独山子区	4182948
41922127	德惠市 / Dehui	4182948
41922128	磴口县	4182948
41922129	སྟེང་ཆེན་རྫོང་ / 丁青县 / Dêngqên	4182948
41922130	东安区 (Dong'an)	4182948
41922131	东宝区 (Dongbao)	4182948
41922132	鄂城区 (Echeng)	4182948
41922133	灯塔市 / Dengta	4182948
41922134	廉江市 (Lianjiang)	4182948
41922135	连江县 (Lianjiang)	4182948
41922136	邓州市 (Dengzhou)	4182948
41922137	མཇོལ་རྫོང་། 德钦县 Dêqên	4182948
41922138	德清县 (Deqing)	4182948
41922139	陈店镇	4182948
41922140	德庆县 (Deqing)	4182948
41922141	སྡེ་རོང་རྫོང་ / 得荣县 / Dêrong	4182948
41922142	德兴市 (Dexing)	4182948
41922143	电白区 (Dianbai)	4182948
41922144	东区	4182948
41922145	垫江县	4182948
41922146	点军区 (Dianjun)	4182948
41922148	叠彩区	4182948
41922149	定安县 / Ding'an	4182948
41922150	定边县	4182948
41922151	鼎城区	4182948
41922152	གདིང་སྐྱེས་རྫོང་ / 定结县 / Dinggyê	4182948
41922153	定海区 (Dinghai)	4182948
41922154	临洮县城	4182948
41922155	定南县 (Dingnan)	4182948
41922156	井陉矿区 (Jingxing)	4182948
41922157	定陶区	4182948
41922159	定襄县 (Dingxiang)	4182948
41922160	萨克萨克街道	4182948
41922161	定兴县 (Dingxing)	4182948
41922162	定远县 (Dingyuan)	4182948
41922163	沙湾区 / Shawan	4182948
41922164	沙洋县 (Shayang)	4182948
41922165	歙县 (She)	4182948
41922166	定州市 (Dingzhou)	4182948
41922167	城北街道	4182948
41922168	སྟོད་ལུང་བདེ་ཆེན་རྫོང་ / 堆龙德庆区 / Doilungdêqên	4182948
41922169	东安县	4182948
41922170	둥창 구 / 东昌区 / Dongchang	4182948
41922171	东昌府区	4182948
41922172	东城区	4182948
41922173	台江区 (Taijiang)	4182948
41922175	东川区 (Dongchuan)	4182948
41922176	东海县	4182948
41922177	西林区 (Xilin)	4182948
41922179	东河区	4182948
41922180	东湖区	4182948
41922181	洞口县	4182948
41922182	东兰县 / Donglan	4182948
41922183	东坪乡	4182948
41922184	东辽县 / Dongliao	4182948
41922185	东丽区 (Dongli)	4182948
41922186	东明县 (Dongming)	4182948
41922187	东宁县 (Dongning)	4182948
41922188	肥乡区 (Feixiang)	4182948
41922189	东平县	4182948
41922190	肥西县 (Feixi)	4182948
41922191	凤城市 / Fengcheng	4182948
41922192	丰城市 (Fengcheng)	4182948
41922193	东曲街道	4182948
41922194	东坡区 / Dongpo	4182948
41922195	东山县 (Dongshan)	4182948
41922196	东山区 (Dongshan)	4182948
41922197	东区街道 (Dongqu)	4182948
41922198	东山街道	4182948
41922199	东胜区	4182948
41922200	东台市 (Dongtai)	4182948
41922201	洞头区	4182948
41922202	洞庭街道	4182948
41922204	东乡族自治县	4182948
41922205	东乡区	4182948
41922206	东兴区 (Dongxing)	4182948
41922208	东阳市 (Dongyang)	4182948
41922209	二七区 (Erqi)	4182948
41922210	东营区 (Dongying)	4182948
41922212	东源县 (Dongyuan)	4182948
41922213	东至县 (Dongzhi)	4182948
41922214	东洲区 (Dongzhou)	4182948
41922215	四子王旗	4182948
41922216	新城区 (Xincheng)	4182948
41922218	杜尔伯特蒙古族自治县	4182948
41922219	斗门区 (Doumen)	4182948
41922220	都安瑶族自治县 / Du'an	4182948
41922222	都江堰市 / Dujiangyan	4182948
41922223	东兴乡	4182948
41922224	敦化市	4182948
41922226	多伦县	4182948
41922227	东许街道	4182948
41922229	独山县 / Dushan	4182948
41922230	阿克萨来乡	4182948
41922231	都匀市	4182948
41922232	東區 Eastern District	4182948
41922233	东乌珠穆沁旗	4182948
41922234	滨河路街道	4182948
41922235	峨边彝族自治县 Ebian	4182948
41922236	额济纳旗	4182948
41922237	伊金霍洛旗	4182948
41922238	峨眉山市 / Emeishan	4182948
41922239	额敏县	4182948
41922240	恩平市 (Enping)	4182948
